VARI,NOME,DESDE,TAM,F,CATEG,quesito,categorias,categorias_dict
V155,"NUMERO DE ANOS TRABALHADOS
 - NÃO APLICAVEL
1- DE 0 A 9 ANOS
2- DE 10 A 19 ANOS
3- DE 20 A 24 ANOS
4- DE 25 A 29 ANOS
5- DE 30 A 34 ANOS
6- DE 35 A 39 ANOS
7- DE 40 ANOS E MAIS
8- NUNCA TRABALHOU
9- SEM DECLARAÇÃO",334,1,N,10.0,NUMERO DE ANOS TRABALHADOS," - NÃO APLICAVEL
1- DE 0 A 9 ANOS
2- DE 10 A 19 ANOS
3- DE 20 A 24 ANOS
4- DE 25 A 29 ANOS
5- DE 30 A 34 ANOS
6- DE 35 A 39 ANOS
7- DE 40 ANOS E MAIS
8- NUNCA TRABALHOU
9- SEM DECLARAÇÃO","{1: 'DE 0 A 9 ANOS', 2: 'DE 10 A 19 ANOS', 3: 'DE 20 A 24 ANOS', 4: 'DE 25 A 29 ANOS', 5: 'DE 30 A 34 ANOS', 6: 'DE 35 A 39 ANOS', 7: 'DE 40 ANOS E MAIS', 8: 'NUNCA TRABALHOU', 9: 'SEM DECLARAÇÃO', '': 'NÃO APLICAVEL'}"
V156,"CONDIÇÃO DE ATIVIDADE ANO X MESES TRABALHADOS
 - NÃO APLICAVEL
1- ECONOMICAMENTE ATIVO OCUPAÇÃO PERMANENTE
2- ECONOMICAMENTE ATIVO OCUPAÇÃO 1 E 2
3- ECONOMICAMENTE ATIVO OCUPAÇÃO 3 E 5
4- ECONOMICAMENTE ATIVO OCUPAÇÃO 6 E 8
5- ECONOMICAMENTE ATIVO OCUPAÇÃO 9 E 11
6- PROCURAR TRABALHO
7- NÃO ECONOMICAMENTE ATIVO",335,1,N,8.0,CONDIÇÃO DE ATIVIDADE ANO X MESES TRABALHADOS," - NÃO APLICAVEL
1- ECONOMICAMENTE ATIVO OCUPAÇÃO PERMANENTE
2- ECONOMICAMENTE ATIVO OCUPAÇÃO 1 E 2
3- ECONOMICAMENTE ATIVO OCUPAÇÃO 3 E 5
4- ECONOMICAMENTE ATIVO OCUPAÇÃO 6 E 8
5- ECONOMICAMENTE ATIVO OCUPAÇÃO 9 E 11
6- PROCURAR TRABALHO
7- NÃO ECONOMICAMENTE ATIVO","{1: 'ECONOMICAMENTE ATIVO OCUPAÇÃO PERMANENTE', 2: 'ECONOMICAMENTE ATIVO OCUPAÇÃO 1 E 2', 3: 'ECONOMICAMENTE ATIVO OCUPAÇÃO 3 E 5', 4: 'ECONOMICAMENTE ATIVO OCUPAÇÃO 6 E 8', 5: 'ECONOMICAMENTE ATIVO OCUPAÇÃO 9 E 11', 6: 'PROCURAR TRABALHO', 7: 'NÃO ECONOMICAMENTE ATIVO', '': 'NÃO APLICAVEL'}"
V157,"POSIÇÃO NA OCUPAÇÃO NO ANO
 - NÃO APLICAVEL
1- EMPREGADO
2- AUTONOMO
3- EMPREGADOR
4- NÃO REMUNERADO
5- SEM DECLARAÇÃO",336,1,N,6.0,POSIÇÃO NA OCUPAÇÃO NO ANO," - NÃO APLICAVEL
1- EMPREGADO
2- AUTONOMO
3- EMPREGADOR
4- NÃO REMUNERADO
5- SEM DECLARAÇÃO","{1: 'EMPREGADO', 2: 'AUTONOMO', 3: 'EMPREGADOR', 4: 'NÃO REMUNERADO', 5: 'SEM DECLARAÇÃO', '': 'NÃO APLICAVEL'}"
V158,"GRUPO DE OCUPAÇÃO NO ANO
1- TECNICOS, CIENTIFICOS, RELIGIOSOS, ARTES E AFINS
2- ADMINISTRATIVAS
3- AGROPECUARIAS
4- INDÚSTRIA DE TRANSFORMAÇÃO
5- COMERCIO E AUXILIARES
6- TRANSPORTE E COMUNICAÇÃO
7- PRESTAÇÃO DE SERVIÇOS
8- OUTRAS OCUPAÇÕES",337,1,N,9.0,GRUPO DE OCUPAÇÃO NO ANO,"1- TECNICOS, CIENTIFICOS, RELIGIOSOS, ARTES E AFINS
2- ADMINISTRATIVAS
3- AGROPECUARIAS
4- INDÚSTRIA DE TRANSFORMAÇÃO
5- COMERCIO E AUXILIARES
6- TRANSPORTE E COMUNICAÇÃO
7- PRESTAÇÃO DE SERVIÇOS
8- OUTRAS OCUPAÇÕES","{1: 'TECNICOS, CIENTIFICOS, RELIGIOSOS, ARTES E AFINS', 2: 'ADMINISTRATIVAS', 3: 'AGROPECUARIAS', 4: 'INDÚSTRIA DE TRANSFORMAÇÃO', 5: 'COMERCIO E AUXILIARES', 6: 'TRANSPORTE E COMUNICAÇÃO', 7: 'PRESTAÇÃO DE SERVIÇOS', 8: 'OUTRAS OCUPAÇÕES'}"
V159,"CLASSE DE ATIVIDADE NO ANO
  - NÃO APLICAVEL
 1- AGRICOLA
 2- INDUSTRIA DE TRANSFORMAÇÃO
 3- INDUSTRIA DA CONSTRUÇÃO
 4- OUTRA ATIVIDADE INDUSTRIAL
 5- COMERCIO DE MERCADORIAS
 6- PRESTAÇÃO DE SERVIÇOS AUXILIARES
 7- TRANSPORTES E COMUNICAÇÕES
 8- SOCIAL
 9- ADMINISTRAÇÃO PUBLICA
10- OUTRAS ATIVIDADES",338,2,N,11.0,CLASSE DE ATIVIDADE NO ANO,"  - NÃO APLICAVEL
 1- AGRICOLA
 2- INDUSTRIA DE TRANSFORMAÇÃO
 3- INDUSTRIA DA CONSTRUÇÃO
 4- OUTRA ATIVIDADE INDUSTRIAL
 5- COMERCIO DE MERCADORIAS
 6- PRESTAÇÃO DE SERVIÇOS AUXILIARES
 7- TRANSPORTES E COMUNICAÇÕES
 8- SOCIAL
 9- ADMINISTRAÇÃO PUBLICA
10- OUTRAS ATIVIDADES","{1: 'AGRICOLA', 2: 'INDUSTRIA DE TRANSFORMAÇÃO', 3: 'INDUSTRIA DA CONSTRUÇÃO', 4: 'OUTRA ATIVIDADE INDUSTRIAL', 5: 'COMERCIO DE MERCADORIAS', 6: 'PRESTAÇÃO DE SERVIÇOS AUXILIARES', 7: 'TRANSPORTES E COMUNICAÇÕES', 8: 'SOCIAL', 9: 'ADMINISTRAÇÃO PUBLICA', 10: 'OUTRAS ATIVIDADES', '': 'NÃO APLICAVEL'}"
V160,"ORIGEM DO RENDIMENTO
 - NÃO APLICAVEL
1- COM RENDA TRABALHO
2- COM RENDA TRABALHO OUTROS
3- PROCURANDO OUTRA FONTE
4- NÃO ECONOMICAMENTE ATIVO",340,1,N,5.0,ORIGEM DO RENDIMENTO," - NÃO APLICAVEL
1- COM RENDA TRABALHO
2- COM RENDA TRABALHO OUTROS
3- PROCURANDO OUTRA FONTE
4- NÃO ECONOMICAMENTE ATIVO","{1: 'COM RENDA TRABALHO', 2: 'COM RENDA TRABALHO OUTROS', 3: 'PROCURANDO OUTRA FONTE', 4: 'NÃO ECONOMICAMENTE ATIVO', '': 'NÃO APLICAVEL'}"
V161,"FONTE DE RENDIMENTO
  - NÃO APLICAVEL
 1- TRABALHO DINHEIRO
 2- TRABALHO NA PRODUÇÃO DE MERCADORIA
 3- TRABALHO BENEFICIOS
 4- TRABALHO EM MAIS DE UMA FONTE
 5- TRABALHO SEM DECLARAÇÃO
 6- OUTRA FONTE APOSENTADORIA PENSÃO
 7- OUTRA FONTE ALUGUEL
 8- OUTRA FONTE OUTRA
 9- OUTRA FONTE MAIS DE UMA FONTE
10- OUTRA FONTE SEM DECLARAÇÃO
11- TRABALHO E OUTRA FONTE
12- SEM RENDIMENTO
13- SEM DECLARAÇÃO",341,2,N,14.0,FONTE DE RENDIMENTO,"  - NÃO APLICAVEL
 1- TRABALHO DINHEIRO
 2- TRABALHO NA PRODUÇÃO DE MERCADORIA
 3- TRABALHO BENEFICIOS
 4- TRABALHO EM MAIS DE UMA FONTE
 5- TRABALHO SEM DECLARAÇÃO
 6- OUTRA FONTE APOSENTADORIA PENSÃO
 7- OUTRA FONTE ALUGUEL
 8- OUTRA FONTE OUTRA
 9- OUTRA FONTE MAIS DE UMA FONTE
10- OUTRA FONTE SEM DECLARAÇÃO
11- TRABALHO E OUTRA FONTE
12- SEM RENDIMENTO
13- SEM DECLARAÇÃO","{1: 'TRABALHO DINHEIRO', 2: 'TRABALHO NA PRODUÇÃO DE MERCADORIA', 3: 'TRABALHO BENEFICIOS', 4: 'TRABALHO EM MAIS DE UMA FONTE', 5: 'TRABALHO SEM DECLARAÇÃO', 6: 'OUTRA FONTE APOSENTADORIA PENSÃO', 7: 'OUTRA FONTE ALUGUEL', 8: 'OUTRA FONTE OUTRA', 9: 'OUTRA FONTE MAIS DE UMA FONTE', 10: 'OUTRA FONTE SEM DECLARAÇÃO', 11: 'TRABALHO E OUTRA FONTE', 12: 'SEM RENDIMENTO', 13: 'SEM DECLARAÇÃO', '': 'NÃO APLICAVEL'}"
V162,"RENDIMENTO DO TRABALHO
 - NÃO APLICAVEL
0- NÃO
1- SIM",343,1,N,3.0,RENDIMENTO DO TRABALHO," - NÃO APLICAVEL
0- NÃO
1- SIM","{0: 'NÃO', 1: 'SIM', '': 'NÃO APLICAVEL'}"
V163,"FONTE DE RENDIMENTO
  - NÃO APLICAVEL
 1- SO TRABALHO ATIVIDADE 1,10
 2- SO TRABALHO ATIVIDADE 2
 3- SO TRABALHO ATIVIDADE 3,5
 4- SO TRABALHO ATIVIDADE 6
 5- SO TRABALHO ATIVIDADE 4,7,8,9
 6- TRABALHO OUTRA FONTE ATIVIDADE 1,10
 7- TRABALHO OUTRA FONTE ATIVIDADE 2
 8- TRABALHO OUTRA FONTE ATIVIDADE 3,5
 9- TRABALHO OUTRA FONTE ATIVIDADE 6 
 10- TRABALHO OUTRA FONTE ATIVIDADE 4,7,8,9
 11- SO TRABALHO OUTRA FONTE ATIVIDADE 1,10
 12- SO TRABALHO OUTRA FONTE ATIVIDADE 2
 13- SO TRABALHO OUTRA FONTE ATIVIDADE 3,5
 14- SO TRABALHO OUTRA FONTE ATIVIDADE 6
 15- SO TRABALHO OUTRA FONTE ATIVIDADE 4,7,8,9",344,2,N,16.0,FONTE DE RENDIMENTO,"  - NÃO APLICAVEL
 1- SO TRABALHO ATIVIDADE 1,10
 2- SO TRABALHO ATIVIDADE 2
 3- SO TRABALHO ATIVIDADE 3,5
 4- SO TRABALHO ATIVIDADE 6
 5- SO TRABALHO ATIVIDADE 4,7,8,9
 6- TRABALHO OUTRA FONTE ATIVIDADE 1,10
 7- TRABALHO OUTRA FONTE ATIVIDADE 2
 8- TRABALHO OUTRA FONTE ATIVIDADE 3,5
 9- TRABALHO OUTRA FONTE ATIVIDADE 6 
 10- TRABALHO OUTRA FONTE ATIVIDADE 4,7,8,9
 11- SO TRABALHO OUTRA FONTE ATIVIDADE 1,10
 12- SO TRABALHO OUTRA FONTE ATIVIDADE 2
 13- SO TRABALHO OUTRA FONTE ATIVIDADE 3,5
 14- SO TRABALHO OUTRA FONTE ATIVIDADE 6
 15- SO TRABALHO OUTRA FONTE ATIVIDADE 4,7,8,9","{1: 'SO TRABALHO ATIVIDADE 1,10', 2: 'SO TRABALHO ATIVIDADE 2', 3: 'SO TRABALHO ATIVIDADE 3,5', 4: 'SO TRABALHO ATIVIDADE 6', 5: 'SO TRABALHO ATIVIDADE 4,7,8,9', 6: 'TRABALHO OUTRA FONTE ATIVIDADE 1,10', 7: 'TRABALHO OUTRA FONTE ATIVIDADE 2', 8: 'TRABALHO OUTRA FONTE ATIVIDADE 3,5', 9: 'TRABALHO OUTRA FONTE ATIVIDADE 6', 10: 'TRABALHO OUTRA FONTE ATIVIDADE 4,7,8,9', 11: 'SO TRABALHO OUTRA FONTE ATIVIDADE 1,10', 12: 'SO TRABALHO OUTRA FONTE ATIVIDADE 2', 13: 'SO TRABALHO OUTRA FONTE ATIVIDADE 3,5', 14: 'SO TRABALHO OUTRA FONTE ATIVIDADE 6', 15: 'SO TRABALHO OUTRA FONTE ATIVIDADE 4,7,8,9', '': 'NÃO APLICAVEL'}"
V164,"POSIÇÃO NA OCUPAÇÃO MAIOR PARTE
 - NÃO APLICAVEL
1- EMPREGO SO DINHEIRO
2- EMPREGO DINHEIRO PRODUÇÃO
3- AUTONOMO
4- EMPREGADOR
5- SEM DECLARAÇÃO",346,1,N,6.0,POSIÇÃO NA OCUPAÇÃO MAIOR PARTE," - NÃO APLICAVEL
1- EMPREGO SO DINHEIRO
2- EMPREGO DINHEIRO PRODUÇÃO
3- AUTONOMO
4- EMPREGADOR
5- SEM DECLARAÇÃO","{1: 'EMPREGO SO DINHEIRO', 2: 'EMPREGO DINHEIRO PRODUÇÃO', 3: 'AUTONOMO', 4: 'EMPREGADOR', 5: 'SEM DECLARAÇÃO', '': 'NÃO APLICAVEL'}"
V165,"POSIÇÃO NA OCUPAÇÃO TODA OCUPAÇÃO
 - NÃO APLICAVEL
1- EMPREGO SO DINHEIRO
2- EMPREGO DINHEIRO PRODUÇÃO
3- AUTONOMO
4- EMPREGADOR
5- SEM DECLARAÇÃO",347,1,N,6.0,POSIÇÃO NA OCUPAÇÃO TODA OCUPAÇÃO," - NÃO APLICAVEL
1- EMPREGO SO DINHEIRO
2- EMPREGO DINHEIRO PRODUÇÃO
3- AUTONOMO
4- EMPREGADOR
5- SEM DECLARAÇÃO","{1: 'EMPREGO SO DINHEIRO', 2: 'EMPREGO DINHEIRO PRODUÇÃO', 3: 'AUTONOMO', 4: 'EMPREGADOR', 5: 'SEM DECLARAÇÃO', '': 'NÃO APLICAVEL'}"
V166,"NUMERO DE COMPONENTES DA FAMÍLIA
 - NÃO APLICAVEL
1- UM COMPONENTE
2- DOIS COMPONENTES
3- TRES COMPONENTES
4- QUATRO COMPONENTES
5- CINCO COMPONENTES
6- SEIS COMPONENTES
7- SETE COMPONENTES
8- OITO A DEZ COMPONENTES
9- ONZE E MAIS COMPONENTES",348,1,N,10.0,NUMERO DE COMPONENTES DA FAMÍLIA," - NÃO APLICAVEL
1- UM COMPONENTE
2- DOIS COMPONENTES
3- TRES COMPONENTES
4- QUATRO COMPONENTES
5- CINCO COMPONENTES
6- SEIS COMPONENTES
7- SETE COMPONENTES
8- OITO A DEZ COMPONENTES
9- ONZE E MAIS COMPONENTES","{1: 'UM COMPONENTE', 2: 'DOIS COMPONENTES', 3: 'TRES COMPONENTES', 4: 'QUATRO COMPONENTES', 5: 'CINCO COMPONENTES', 6: 'SEIS COMPONENTES', 7: 'SETE COMPONENTES', 8: 'OITO A DEZ COMPONENTES', 9: 'ONZE E MAIS COMPONENTES', '': 'NÃO APLICAVEL'}"
V167,"CONDIÇÃO NA FAMILIA TABULADA
 - NÃO APLICAVEL
1– CHEFES
2- CONJUGE
3- FILHO E ENTEADO
4- OUTRO PARENTE
5- SEM PARENTESCO
6- MEMBRO DE GRUPO CONVIVENTE
7- NÃO MORADOR",349,1,N,8.0,CONDIÇÃO NA FAMILIA TABULADA," - NÃO APLICAVEL
1– CHEFES
2- CONJUGE
3- FILHO E ENTEADO
4- OUTRO PARENTE
5- SEM PARENTESCO
6- MEMBRO DE GRUPO CONVIVENTE
7- NÃO MORADOR","{1: 'CHEFES', 2: 'CONJUGE', 3: 'FILHO E ENTEADO', 4: 'OUTRO PARENTE', 5: 'SEM PARENTESCO', 6: 'MEMBRO DE GRUPO CONVIVENTE', 7: 'NÃO MORADOR', '': 'NÃO APLICAVEL'}"
V168,"CONDIÇÃO NO DOMICILIO
 - NÃO APLICAVEL
1- CHEFE
2- CONJUGE
3- FILHO E ENTEADO
4- PAI E SOGRO
5- OUTRO PARENTE
6- AGREGADO
7- PENSIONISTA
8- EMPREGADO
9- MEMBRO DE GRUPO CONVIVENTE",350,1,N,10.0,CONDIÇÃO NO DOMICILIO," - NÃO APLICAVEL
1- CHEFE
2- CONJUGE
3- FILHO E ENTEADO
4- PAI E SOGRO
5- OUTRO PARENTE
6- AGREGADO
7- PENSIONISTA
8- EMPREGADO
9- MEMBRO DE GRUPO CONVIVENTE","{1: 'CHEFE', 2: 'CONJUGE', 3: 'FILHO E ENTEADO', 4: 'PAI E SOGRO', 5: 'OUTRO PARENTE', 6: 'AGREGADO', 7: 'PENSIONISTA', 8: 'EMPREGADO', 9: 'MEMBRO DE GRUPO CONVIVENTE', '': 'NÃO APLICAVEL'}"
V169,"CONDIÇÃO NA FAMILIA
 - NÃO APLICAVEL
1- CHEFE
2- CONJUGE
3- FILHO E ENTEADO
4- PAI E SOGRO
5- OUTRO PARENTE
6- AGREGADO
7- PENSIONISTA
8- EMPREGADO
9- MEMBRO DE GRUPO CONVIVENTE",351,1,N,10.0,CONDIÇÃO NA FAMILIA," - NÃO APLICAVEL
1- CHEFE
2- CONJUGE
3- FILHO E ENTEADO
4- PAI E SOGRO
5- OUTRO PARENTE
6- AGREGADO
7- PENSIONISTA
8- EMPREGADO
9- MEMBRO DE GRUPO CONVIVENTE","{1: 'CHEFE', 2: 'CONJUGE', 3: 'FILHO E ENTEADO', 4: 'PAI E SOGRO', 5: 'OUTRO PARENTE', 6: 'AGREGADO', 7: 'PENSIONISTA', 8: 'EMPREGADO', 9: 'MEMBRO DE GRUPO CONVIVENTE', '': 'NÃO APLICAVEL'}"
V170,"NUMERO DE COMPONENTES DA FAMÍLIA
- NÃO APLICAVEL
1- UM COMPONENTE
2- DOIS COMPONENTES
3- TRES COMPONENTES
4- QUATRO COMPONENTES
5- CINCO COMPONENTES
6- SEIS COMPONENTES
7- SETE COMPONENTES
8- OITO A DEZ COMPONENTES
9- ONZE E MAIS COMPONENTES",352,1,N,10.0,NUMERO DE COMPONENTES DA FAMÍLIA,"- NÃO APLICAVEL
1- UM COMPONENTE
2- DOIS COMPONENTES
3- TRES COMPONENTES
4- QUATRO COMPONENTES
5- CINCO COMPONENTES
6- SEIS COMPONENTES
7- SETE COMPONENTES
8- OITO A DEZ COMPONENTES
9- ONZE E MAIS COMPONENTES","{1: 'UM COMPONENTE', 2: 'DOIS COMPONENTES', 3: 'TRES COMPONENTES', 4: 'QUATRO COMPONENTES', 5: 'CINCO COMPONENTES', 6: 'SEIS COMPONENTES', 7: 'SETE COMPONENTES', 8: 'OITO A DEZ COMPONENTES', 9: 'ONZE E MAIS COMPONENTES', '': 'NÃO APLICAVEL'}"
V173,IDADE CALCULADA,353,3,N,,IDADE CALCULADA,,
V185,"ANOS DE ESTUDO EXPANDIDO
VER VARIÁVEIS AUXILIARES",356,2,N,21.0,ANOS DE ESTUDO EXPANDIDO,VER VARIÁVEIS AUXILIARES,"{'': 'NÃO APLICAVEL', '0': 'SEM INSTRUÇÃO', '1': '1 ANO', '2': '2 ANOS', '3': '3 ANOS', '4': '4 ANOS', '5': '5 ANOS', '6': '6 ANOS', '7': '7 ANOS', '8': '8 ANOS', '9': '9 ANOS', '10': '10 ANOS', '11': '11 ANOS', '12': '12 ANOS', '13': '13 ANOS', '14': '14 ANOS', '15': '15 ANOS', '16': '16 ANOS', '17': '17 ANOS', '18': 'NÃO DETERMINADO', '99': 'SEM DECLARAÇÃO'}"
V186,RENDA FAMILIAR,358,9,N,,RENDA FAMILIAR,,
V181,PESO DA PESSOA,367,6,N,,PESO DA PESSOA,,
V182,PESO DA PESSOA DE ÁREA METROPOLITANA,373,6,N,,PESO DA PESSOA DE ÁREA METROPOLITANA,,
V184,PESO DA PESSOA DE ÁREA NÃO METROPOLITANA,379,6,N,,PESO DA PESSOA DE ÁREA NÃO METROPOLITANA,,
V187,NOVO PESO DA PESSOA,385,6,N,,NOVO PESO DA PESSOA,,
